16/02/2018 16:06,2,vertical,2.874
16/02/2018 16:06,2,vertical,3.548
16/02/2018 16:06,2,vertical,3.77
16/02/2018 16:06,2,vertical,3.876
16/02/2018 16:06,2,vertical,4.841
16/02/2018 16:06,2,vertical,6.113
16/02/2018 16:06,2,vertical,6.556
16/02/2018 16:06,2,vertical,6.897
16/02/2018 16:06,2,vertical,6.965
16/02/2018 16:06,2,vertical,7.476
16/02/2018 16:06,2,vertical,8.152
16/02/2018 16:06,2,vertical,8.735
16/02/2018 16:06,2,vertical,9.681
16/02/2018 16:06,2,vertical,11.156
16/02/2018 16:06,2,vertical,11.147
16/02/2018 16:06,2,vertical,11.276
16/02/2018 16:06,2,vertical,12.056
16/02/2018 16:06,2,vertical,12.471
16/02/2018 16:06,2,vertical,13.14
16/02/2018 16:06,2,vertical,13.14
16/02/2018 16:06,2,vertical,8.921
16/02/2018 16:06,2,vertical,5.708
16/02/2018 16:06,2,vertical,5.193
16/02/2018 16:06,2,vertical,3.824
16/02/2018 16:06,2,vertical,2
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.001
16/02/2018 16:06,2,vertical,0
16/02/2018 16:06,2,vertical,0.001
16/02/2018 16:06,2,vertical,0.896
16/02/2018 16:06,2,vertical,4.683
16/02/2018 16:06,2,vertical,6.427
16/02/2018 16:06,2,vertical,7.477
16/02/2018 16:06,2,vertical,7.92
16/02/2018 16:06,2,vertical,8.024
16/02/2018 16:06,2,vertical,8.645
16/02/2018 16:06,2,vertical,9.012
16/02/2018 16:06,2,vertical,9.252
16/02/2018 16:06,2,vertical,9.245
16/02/2018 16:06,2,vertical,9.081
16/02/2018 16:06,2,vertical,9.014
16/02/2018 16:06,2,vertical,8.533
16/02/2018 16:06,2,vertical,7.596
16/02/2018 16:06,2,vertical,6.546
16/02/2018 16:06,2,vertical,6.028
16/02/2018 16:06,2,vertical,3.94
16/02/2018 16:06,2,vertical,2.156
16/02/2018 16:06,2,vertical,2.207
16/02/2018 16:06,2,vertical,2.368
16/02/2018 16:06,2,vertical,2.435
16/02/2018 16:06,2,vertical,0.112
16/02/2018 16:06,2,vertical,0.63
16/02/2018 16:06,2,vertical,1.878
16/02/2018 16:06,2,vertical,2.988
16/02/2018 16:06,2,vertical,5.027
16/02/2018 16:06,2,vertical,6.323
16/02/2018 16:06,2,vertical,7.073
16/02/2018 16:06,2,vertical,7.193
16/02/2018 16:06,2,vertical,7.251
16/02/2018 16:06,2,vertical,7.218
16/02/2018 16:06,2,vertical,7.418
16/02/2018 16:06,2,vertical,8.221
16/02/2018 16:06,2,vertical,8.578
16/02/2018 16:06,2,vertical,8.608
16/02/2018 16:06,2,vertical,8.797
16/02/2018 16:06,2,vertical,9.4
16/02/2018 16:06,2,vertical,10.769
16/02/2018 16:06,2,vertical,11.707
16/02/2018 16:06,2,vertical,12.415
16/02/2018 16:06,2,vertical,13.137
16/02/2018 16:06,2,vertical,13.137
16/02/2018 16:06,2,vertical,11.252
16/02/2018 16:06,2,vertical,4.166
16/02/2018 16:06,2,vertical,0.759
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,1.129
16/02/2018 16:06,2,vertical,3.866
16/02/2018 16:06,2,vertical,1.027
16/02/2018 16:06,2,vertical,1.285
16/02/2018 16:06,2,vertical,2.976
16/02/2018 16:06,2,vertical,2.564
16/02/2018 16:06,2,vertical,1.901
16/02/2018 16:06,2,vertical,1.855
16/02/2018 16:06,2,vertical,3.067
16/02/2018 16:06,2,vertical,3.447
16/02/2018 16:06,2,vertical,2.993
16/02/2018 16:06,2,vertical,3.04
16/02/2018 16:06,2,vertical,2.537
